Date,SP500,SMALL CAP,TBILL,GOVT IT,GOVT LT,CORP LT,INFLATION
7/31/1994,0.041,0.0337,0.003687332,0.002569412,-0.008567505,-0.003099992,0.004043139
6/30/1994,0.0328,0.0184,0.002751234,0.016916604,0.036331219,0.030900012,0.002702711
5/31/1994,-0.0245,-0.0262,0.003118032,-0.002838893,-0.010047214,-0.008100006,0.00338978
4/30/1994,0.0164,-0.0012,0.00314997,-0.000202504,-0.008236285,-0.006200013,0.000678367
3/31/1994,0.0128,0.006,0.002711006,-0.010508501,-0.01503709,-0.009699977,0.0013587
2/28/1994,-0.0436,-0.0446,0.002694888,-0.025741794,-0.039497531,-0.038300012,0.003408265
1/31/1994,-0.0271,-0.0023,0.002119707,-0.025817411,-0.044957975,-0.028600008,0.003420044
12/31/1993,0.034,0.0618,0.002503155,0.013778196,0.025731672,0.020200015,0.002743493
11/30/1993,0.0121,0.0194,0.002263391,0.003247114,0.001970208,0.006699993,0
10/31/1993,-0.0095,-0.0175,0.002491083,-0.009278912,-0.025875594,-0.018800006,0.000686282
9/30/1993,0.0207,0.0471,0.002209735,0.001750712,0.009634707,0.00510001,0.004135092
8/31/1993,-0.0077,0.0316,0.002562034,0.00555839,0.000522597,0.004299998,0.002071892
7/31/1993,0.0379,0.0339,0.002504507,0.022268311,0.043380185,0.028699985,0.002770092
6/30/1993,-0.004,0.0166,0.00240179,0.000508584,0.019149599,0.010000001,0
5/31/1993,0.0029,-0.0038,0.002538054,0.020128397,0.044868218,0.029300006,0.001386967
4/30/1993,0.0268,0.0342,0.002168024,-0.00094419,0.00465731,0.002000009,0.001388893
3/31/1993,-0.0242,-0.0306,0.0023717,0.008844612,0.007188595,0.00520001,0.002785524
2/28/1993,0.0211,0.0289,0.002537543,0.004335672,0.002125806,0.002499988,0.003494008
1/31/1993,0.0136,-0.018,0.002209139,0.02427181,0.035388669,0.025599988,0.003506385
12/31/1992,0.0084,0.0543,0.00233493,0.027034313,0.028038028,0.025000025,0.004933131
11/30/1992,0.0123,0.0441,0.002822777,0.014609495,0.024606969,0.022799992,-0.000704291
10/31/1992,0.034,0.0885,0.002346045,-0.008418899,0.000997414,0.006899984,0.001410442
9/30/1992,0.0035,0.0259,0.002286089,-0.018173692,-0.0198099,-0.015599992,0.003538645
8/31/1992,0.0118,0.0131,0.002572706,0.01939998,0.01854529,0.009899988,0.002838902
7/31/1992,-0.0205,-0.0228,0.002604907,0.015004012,0.006688399,0.009,0.002846984
6/30/1992,0.0409,0.037,0.003076972,0.02423349,0.039777994,0.030800018,0.002139743
5/31/1992,-0.0149,-0.0519,0.003201441,0.017672203,0.020004414,0.01560001,0.003579174
4/30/1992,0.0049,-0.0014,0.002758334,0.022176682,0.024259311,0.025399995,0.001433696
3/31/1992,0.0294,-0.0403,0.003248854,0.009774214,0.001588715,0.0016,0.001435755
2/29/1992,-0.0194,-0.0249,0.00337597,-0.007943911,-0.009353296,-0.007300002,0.005050457
1/31/1992,0.013,0.0452,0.002827568,0.002189898,0.005106281,0.009600007,0.003620642
12/31/1991,-0.0186,0.1128,0.003391003,-0.019522697,-0.032409606,-0.01730001,0.001450331
11/30/1991,0.1144,0.0601,0.003792177,0.026542808,0.058081019,0.043599983,0.000725627
10/31/1991,-0.0403,-0.0276,0.003915374,0.012828092,0.008199405,0.010600004,0.002911218
9/30/1991,0.0134,0.0317,0.004246018,0.013405998,0.005438104,0.004300001,0.001457731
8/31/1991,-0.0167,0.0032,0.004558298,0.021567998,0.030344778,0.027100019,0.004392401
7/31/1991,0.0237,0.0261,0.004610103,0.024680331,0.034040914,0.027499978,0.002936867
6/30/1991,0.0466,0.0407,0.004884344,0.012942674,0.01574506,0.016700001,0.001470593
5/31/1991,-0.0458,-0.0485,0.004171007,-0.002265976,-0.006319974,-0.001799973,0.002949995
4/30/1991,0.0431,0.0334,0.004721012,0.005943992,4.90E-05,0.003899986,0.00295859
3/31/1991,0.0024,0.0034,0.005335019,0.011662009,0.014028987,0.013799989,0.001481487
2/28/1991,0.0242,0.068,0.004390967,0.002305967,0.003810034,0.010800014,0.001483685
1/31/1991,0.0715,0.1113,0.00476706,0.004791009,0.003039958,0.012100003,0.001485889
12/31/1990,0.0435,0.084100001,0.00517693,0.010654005,0.013035042,0.014999992,0.005979094
11/30/1990,0.0279,0.0194,0.005989009,0.016111984,0.018649972,0.01669999,0
10/31/1990,0.0646,0.045,0.005651015,0.019259044,0.040200992,0.028500011,0.002247132
9/30/1990,-0.0043,-0.057200001,0.006818037,0.017055968,0.021524009,0.013200004,0.006028657
8/31/1990,-0.0487,-0.0829,0.005983967,0.009406003,0.01168302,0.009099996,0.00835876
7/31/1990,-0.0904,-0.1296,0.006571999,-0.009170007,-0.041850022,-0.029199987,0.009202348
6/30/1990,-0.0032,-0.0382,0.006771032,0.017410016,0.010673008,0.010199999,0.003849059
5/31/1990,-0.0067,0.0144,0.006250972,0.015116982,0.023049028,0.021599972,0.005418045
4/30/1990,0.0975,0.0561,0.006771027,0.026149,0.041522956,0.038500013,0.002327324
3/31/1990,-0.0249,-0.0266,0.006872916,-0.007709965,-0.020199982,-0.019099992,0.001554007
2/28/1990,0.0264,0.0368,0.006441047,0.000225965,-0.004379969,-0.001100003,0.005468839
1/31/1990,0.013,0.0187,0.005678974,0.000674032,-0.002470029,-0.001200002,0.004709593
12/31/1989,-0.0671,-0.0764,0.005670027,-0.01045001,-0.034280021,-0.019099987,0.010309387
11/30/1989,0.024,-0.0134,0.006068994,0.001226995,-0.000629975,0.000600002,0.001588568
10/31/1989,0.0204,-0.0051,0.006866041,0.008397985,0.007809982,0.006999981,0.002388472
9/30/1989,-0.0232,-0.0604,0.006764989,0.023713001,0.037940009,0.027600016,0.004800017
8/31/1989,-0.0041,0,0.00654502,0.006898992,0.00193403,0.003999991,0.003210284
7/31/1989,0.0195,0.0122,0.007391999,-0.02457996,-0.025860037,-0.016300002,0.001607723
6/30/1989,0.0903,0.0407,0.006954998,0.023451965,0.023778011,0.017800009,0.002417342
5/31/1989,-0.0057,-0.0201,0.007093013,0.032376988,0.055017019,0.039499973,0.002423344
4/30/1989,0.0405,0.0362,0.007872975,0.021228005,0.040117994,0.037899995,0.005686381
3/31/1989,0.0521,0.0279,0.006747944,0.022016006,0.015896013,0.021300027,0.006541315
2/28/1989,0.0232,0.0358,0.006706042,0.004931025,0.012238004,0.006399993,0.005756526
1/31/1989,-0.0248,0.0083,0.006130993,-0.005060002,-0.017920015,-0.012900005,0.004128908
12/31/1988,0.0731,0.0404,0.00551398,0.01214399,0.020326961,0.020200015,0.004979122
11/30/1988,0.0174,0.0394,0.00634099,-0.000960017,0.010969062,0.003900001,0.001662516
10/31/1988,-0.0143,-0.0437,0.005662,-0.01147996,-0.019630053,-0.016899988,0.000832024
9/30/1988,0.0282,-0.0123,0.00610106,0.014832965,0.030752006,0.027299955,0.00333891
8/31/1988,0.0425,0.0227,0.006166921,0.019555018,0.03447801,0.032600014,0.006722713
7/31/1988,-0.034,-0.0246,0.005938094,-0.000890005,0.005782985,0.005400022,0.004219349
6/30/1988,-0.0038,-0.0025,0.005071976,-0.004679983,-0.016959951,-0.011100027,0.00423738
5/31/1988,0.0457,0.0612,0.004852991,0.018141954,0.036842007,0.037900035,0.004255258
4/30/1988,0.0087,-0.0179,0.005052961,-0.004919985,-0.010180012,-0.005700024,0.003415896
3/31/1988,0.0111,0.0209,0.004616036,-0.004389984,-0.015990055,-0.014899988,0.005150233
2/29/1988,-0.0309,0.0408,0.004406954,-0.008639985,-0.030669995,-0.018800021,0.004310283
1/31/1988,0.0466,0.076,0.004556048,0.012262968,0.005219055,0.013800025,0.002592844
12/31/1987,0.0421,0.0556,0.002942007,0.031558003,0.066645936,0.051699996,0.002599585
11/30/1987,0.0761,0.052,0.003914027,0.009299,0.01653403,0.021199991,-0.000289001
10/31/1987,-0.0824,-0.0397,0.003451989,0.008283031,0.003690987,0.012499996,0.00144803
9/30/1987,-0.2154,-0.2919,0.005972982,0.029901005,0.062282018,0.05069998,0.002612983
8/31/1987,-0.0219,-0.0081,0.004520973,-0.014050047,-0.036869984,-0.042199976,0.004961061
7/31/1987,0.0373,0.0287,0.00471105,-0.003769996,-0.016450051,-0.007500002,0.005575044
6/30/1987,0.0507,0.0364,0.004572959,0.002524999,-0.01782994,-0.0119,0.002057858
5/31/1987,0.0505,0.0266,0.004818995,0.012233008,0.009792957,0.015499984,0.004133043
4/30/1987,0.0087,-0.0039,0.00375995,-0.003770003,-0.010529988,-0.005200001,0.002961074
3/31/1987,-0.0089,-0.0313,0.004441022,-0.024399964,-0.047300011,-0.050199988,0.005359008
2/28/1987,0.0289,0.0233,0.004706019,-0.003120041,-0.022249981,-0.008699972,0.004486008
1/31/1987,0.0395,0.0809,0.004313981,0.005917016,0.020178972,0.005799955,0.003902994
12/31/1986,0.1347,0.0943,0.004151064,0.010665971,0.01607299,0.021600019,0.006039876
11/30/1986,-0.0255,-0.0262,0.004874004,0.000693999,-0.001749983,0.011699988,0.000908103
10/31/1986,0.0243,-0.0031,0.003904006,0.011267015,0.026711014,0.023299997,0.000907952
9/30/1986,0.0577,0.0346,0.004645005,0.016193004,0.028893968,0.018900043,0.00090894
8/31/1986,-0.0827,-0.0559,0.004499985,-0.010980013,-0.05001,-0.011400028,0.004900035
7/31/1986,0.0742,0.0218,0.004599979,0.026559035,0.049927037,0.027500033,0.001800116
6/30/1986,-0.0559,-0.071,0.005199932,0.015709971,-0.010799998,0.003099974,0.000299864
5/31/1986,0.0169,0.0026,0.005246041,0.027607998,0.061345003,0.021800027,0.004903135
4/30/1986,0.0532,0.036,0.004934054,-0.021469995,-0.050530012,-0.016400021,0.003073941
3/31/1986,-0.0113,0.0064,0.005207947,0.008145036,-0.007990026,0.001600018,-0.002147024
2/28/1986,0.0558,0.0477,0.005954067,0.033830989,0.076972051,0.025599961,-0.004580021
1/31/1986,0.0747,0.0719,0.005295886,0.027511002,0.114546938,0.075200028,-0.002740938
12/31/1985,0.0056,0.0112,0.005590031,0.008232982,-0.002529919,0.004500001,0.003053895
11/30/1985,0.0484,0.047,0.006503988,0.025688021,0.054075919,0.046899998,0.002450055
10/31/1985,0.0686,0.062,0.006082084,0.01951395,0.04013404,0.036999999,0.003379075
9/30/1985,0.0462,0.0261,0.00648797,0.016199043,0.033756018,0.032899979,0.003082016
8/31/1985,-0.0313,-0.0544,0.006049007,0.011252966,-0.002090067,0.007100007,0.003090878
7/31/1985,-0.0085,-0.0072,0.005502008,0.014814013,0.02589004,0.025999986,0.002168973
6/30/1985,-0.0015,0.025999999,0.006245945,-0.004519968,-0.017979999,-0.012099954,0.001551027
5/31/1985,0.0157,0.0106,0.005546064,0.010836962,0.014177012,0.008299958,0.00309997
4/30/1985,0.0578,0.0276,0.00663395,0.048464029,0.089571038,0.082000006,0.003749076
3/31/1985,-0.0009,-0.017400001,0.007162026,0.026389981,0.024231901,0.029599991,0.004078006
2/28/1985,0.0007,-0.0214,0.006160024,0.016641011,0.030685103,0.017900031,0.004411019
1/31/1985,0.0122,0.027200001,0.005780994,-0.017940013,-0.049290036,-0.037300048,0.004113011
12/31/1984,0.0779,0.1059,0.006474013,0.020609991,0.036400969,0.032500014,0.001902041
11/30/1984,0.0263,0.015,0.006425943,0.014336043,0.009062076,0.012800018,0.000633905
10/31/1984,-0.0112,-0.0336,0.007333962,0.01918596,0.011799991,0.021200014,0
9/30/1984,0.0039,-0.021699999,0.009957107,0.038328007,0.05608694,0.057199952,0.002543948
8/31/1984,0.0002,0.0027,0.008588992,0.020166025,0.034250071,0.031400021,0.004792138
7/31/1984,0.1104,0.099799999,0.008305988,0.010072952,0.026642969,0.030699995,4.17E-03
6/30/1984,-0.0124,-0.042,0.00818494,0.039255022,0.06929604,0.058599987,0.003219044
5/31/1984,0.0217,0.030000001,0.00753403,0.009855037,0.014971929,0.019900039,0.003228918
4/30/1984,-0.0554,-0.0521,0.007836954,-0.024980057,-0.051610036,-0.048300012,0.002915054
3/31/1984,0.0095,-0.008500001,0.008139037,-0.000319998,-0.010550005,-0.007300033,0.004881031
2/29/1984,0.0173,0.0174,0.007280005,-0.003469963,-0.015639949,-0.02349995,0.002283026
1/31/1984,-0.0352,-0.064499999,0.007137062,-0.006430038,-0.0178,-0.017199982,0.004586997
12/31/1983,-0.0056,-0.000800001,0.007588878,0.017740062,0.024356943,0.026999996,0.005601046
11/30/1983,-0.0052,-0.014506999,0.007269099,0.004704928,-0.005869901,-0.003300054,0.001319904
10/31/1983,0.0211,0.051558,0.007034889,0.010301016,0.018347006,0.014199984,0.001651984
9/30/1983,-0.0116,-0.056773,0.007611033,0.001860064,-0.013160099,-0.002499996,0.002651
8/31/1983,0.0138,0.013337,0.007606989,0.031461913,0.050465117,0.039200051,0.004994984
7/31/1983,0.015,-0.019668,0.007616109,0.008063072,0.001996947,0.005099981,0.003341115
6/30/1983,-0.0295,-0.008841,0.007402008,-0.01983007,-0.048640026,-0.045499952,0.004025948
5/31/1983,0.0389,0.034834,0.006660896,0.001638037,0.003904054,-0.004600054,0.003366039
4/30/1983,-0.0087,0.086967,0.006906958,-0.012230026,-0.038579984,-0.03239999,0.005414861
3/31/1983,0.0788,0.076678,0.00714007,0.025891066,0.034957009,0.054799989,0.007157035
2/28/1983,0.0369,0.052495,0.006326055,-0.004850043,-0.009390023,0.007199992,0.000682052
1/31/1983,0.0229,0.07123,0.006185908,0.025222972,0.049164911,0.04279998,0.000340959
12/31/1982,0.0372,0.062793999,0.006864017,0.000728073,-0.030899937,-0.009399995,0.002394082
11/30/1982,0.0193,0.0132,0.006738051,0.018478996,0.031179011,0.010800043,-0.004090019
10/31/1982,0.0404,0.077899999,0.006341944,0.008006992,-0.000200062,0.020099956,-0.001700091
9/30/1982,0.1151,0.1305,0.005901007,0.053096032,0.063434042,0.075900071,0.002728005
8/31/1982,0.0125,0.0327,0.005118074,0.032496989,0.061832945,0.062299983,0.001708007
7/31/1982,0.1214,0.0698,0.007622889,0.046875972,0.078084117,0.083700026,0.002052971
6/30/1982,-0.0178,-0.0015,0.010507098,0.046371933,0.050120861,0.053999918,0.005506149
5/31/1982,-0.015,-0.0159,0.009572882,-0.013499909,-0.022279844,-0.046799924,0.012190989
4/30/1982,-0.0341,-0.0248,0.010586011,0.014620009,0.003401949,0.024499976,0.009848959
3/31/1982,0.0452,0.0383,0.011291994,0.029856906,0.037339016,0.033799955,0.004239065
2/28/1982,-0.0052,-0.0086,0.009802094,0.004225091,0.023094003,0.030600083,-0.001059023
1/31/1982,-0.0559,-0.0296,0.009237907,0.014838978,0.018195847,0.03119989,0.00318586
12/31/1981,-0.0131,-0.0196,0.007958111,0.004975004,0.004580008,-0.012900016,0.003551994
11/30/1981,-0.0256,-0.022,0.008737988,-0.014160091,-0.071289933,-0.057999907,0.002850077
10/31/1981,0.0413,0.027600001,0.010675921,0.062382074,0.141003087,0.126699946,0.00285803
9/30/1981,0.054,0.0742,0.01205403,0.061106022,0.082900847,0.052100024,0.002147983
8/31/1981,-0.0493,-0.0733,0.012441001,0.016435032,-0.014489914,-0.019899968,0.010126985
7/31/1981,-0.0577,-0.0684,0.01280398,-0.017750029,-0.03858991,-0.034500083,0.007652974
6/30/1981,0.0021,-0.0316,0.012397986,-0.026970037,-0.035290009,-0.037199991,0.011425952
5/31/1981,-0.0063,0.0076,0.013474992,0.005956953,-0.017930032,0.002300107,0.008550006
4/30/1981,0.0026,0.042199999,0.011544061,0.024529097,0.062190936,0.059499895,0.008246144
3/31/1981,-0.0193,0.065700001,0.010756003,-0.021580048,-0.051749988,-0.076899981,0.006412957
2/28/1981,0.04,0.094299999,0.012077012,0.026335047,0.038422,0.031100007,0.007219045
1/31/1981,0.0175,0.009400001,0.010691032,-0.023530042,-0.043549943,-0.02690001,0.010364951
12/31/1980,-0.0418,0.020699998,0.010370031,0.003191063,-0.011520072,-0.012999947,0.008127054
11/30/1980,-0.0302,-0.033805999,0.01306795,0.017144958,0.035151921,0.024799921,0.008586906
10/31/1980,0.1065,0.076632,0.009569887,0.002931037,0.010016097,0.001700016,0.009058929
9/30/1980,0.0202,0.033338,0.009505022,-0.015230056,-0.026290032,-0.015899964,0.008741073
8/31/1980,0.0294,0.041845,0.007534029,-0.003769995,-0.026160003,-0.023699985,0.009221954
7/31/1980,0.0101,0.060447,0.006388118,-0.038729998,-0.043170017,-0.044500043,0.006457177
6/30/1980,0.0696,0.132311002,0.005280873,-0.010619972,-0.047600046,-0.042899974,0.000807881
5/31/1980,0.0316,0.045203998,0.006111967,-0.007680044,0.03585412,0.03409995,0.011024986
4/30/1980,0.0515,0.075027002,0.008095148,0.049021045,0.041874889,0.056000066,0.009897127
3/31/1980,0.0462,0.069354001,0.012556,0.119828883,0.152346965,0.137600022,0.011259013
2/29/1980,-0.0972,-0.177753001,0.012053887,0.014309015,-0.031459957,-0.006200085,0.014381915
1/31/1980,-0.0001,-0.028367999,0.008857925,-0.06409992,-0.046709883,-0.066500014,0.013721957
12/31/1979,0.0622,0.083585,0.007968212,-0.013469974,-0.07409004,-0.064499989,0.014354079
11/30/1979,0.0214,0.058842001,0.009511842,0.008701965,0.00570906,-0.010817969,0.010548961
10/31/1979,0.0475,0.085839999,0.009869984,0.036332002,0.031136996,0.022176987,0.009316905
9/30/1979,-0.064,-0.115445,0.008725166,-0.046840009,-0.084060101,-0.088972973,0.008952982
8/31/1979,0.0043,-0.034358001,0.00829085,0.000556059,-0.012180014,-0.017852957,0.010403063
7/31/1979,0.0577,0.075613001,0.007671028,-0.009080059,-0.003529952,0.000645992,0.010050101
6/30/1979,0.0134,0.017109,0.007658103,-0.001119998,-0.008509944,-0.003058052,0.012956997
5/31/1979,0.0435,0.047216,0.008104051,0.020483962,0.031120976,0.026882949,0.009340874
4/30/1979,-0.0217,0.003466999,0.00815981,0.019306052,0.026117019,0.022819109,0.012293022
3/31/1979,0.0063,0.038683999,0.007957973,0.003302954,-0.011220088,-0.005157043,0.011478006
2/28/1979,0.0596,0.111978001,0.008132002,0.011247033,0.012937072,0.010649952,0.009657116
1/31/1979,-0.0321,-0.028227001,0.007338066,-0.005890008,-0.013470039,-0.012806945,0.01172393
12/31/1978,0.0443,0.132136002,0.007716091,0.005470986,0.019112985,0.018396025,0.008870883
11/30/1978,0.0196,0.016778998,0.00782389,0.006339045,-0.013040035,-0.01330005,0.005451119
10/31/1978,0.0215,0.073159999,0.006999144,0.009154986,0.018861014,0.013400015,0.005480997
9/30/1978,-0.0872,-0.242716,0.006805803,-0.011200035,-0.019989891,-0.02049997,0.008036057
8/31/1978,-0.0032,-0.003178001,0.006188972,0.005731068,-0.010580105,-0.004800031,0.007080898
7/31/1978,0.0301,0.093865002,0.00555021,0.007862904,0.021772052,0.025699963,0.005084123
6/30/1978,0.0583,0.068397998,0.00559097,0.009848066,0.014279007,0.010100038,0.007167912
5/31/1978,-0.0138,-0.018916999,0.005368905,-0.002080011,-0.00622009,0.002300006,0.010347097
4/30/1978,0.0092,0.082011,0.005088084,-0.000200058,-0.005829926,-0.010799985,0.009926843
3/31/1978,0.0902,0.078779,0.005357073,0.002407088,-0.000479916,-0.002300003,0.008961914
2/28/1978,0.0294,0.103215999,0.005288027,0.003691927,-0.002070116,0.004199924,0.006899996
1/31/1978,-0.0203,0.034722002,0.004597925,0.00167902,0.000409981,0.005100069,0.006948225
12/31/1977,-0.0574,-0.018903002,0.004893835,0.001272936,-0.008029895,-0.008900023,0.00537284
11/30/1977,0.0075,0.008081001,0.004866968,-0.002329919,-0.016779974,-0.01049995,0.003776058
10/31/1977,0.0316,0.108613998,0.005001,0.007866935,0.009331886,0.006099957,0.004878074
9/30/1977,-0.039,-0.033034997,0.004927041,-0.005969912,-0.00930989,-0.003800049,0.00271708
8/31/1977,0.0016,0.009230998,0.004333201,0.001471944,-0.002850158,-0.002199901,0.003818732
7/31/1977,-0.0142,-0.010732002,0.004414826,0.000754989,0.019806039,0.013600003,0.003834256
6/30/1977,-0.0154,0.002985002,0.004170136,0.000105991,-0.007009947,-0.000500073,0.004399937
5/31/1977,0.0494,0.077223003,0.003985909,0.010247076,0.016425933,0.017500048,0.006644951
4/30/1977,-0.0196,-0.002788,0.003713908,0.005647006,0.01250801,0.010599981,0.005567892
3/31/1977,0.0042,0.022833,0.003754973,0.005144027,0.007076007,0.010000041,0.007856047
2/28/1977,-0.0105,0.013055001,0.003764022,0.005529912,0.009108974,0.009399895,0.006211077
1/31/1977,-0.0182,-0.003902001,0.003513985,0.004818949,-0.004919986,-0.002000002,0.010267854
12/31/1976,-0.0473,0.04496,0.003594098,-0.018979849,-0.038779906,-0.030299957,0.005737193
11/30/1976,0.0561,0.118038,0.004042995,0.002616965,0.032722986,0.034699996,0.002876849
10/31/1976,-0.0041,0.040356002,0.003963054,0.032121987,0.033856956,0.031899995,0.002885149
9/30/1976,-0.0186,-0.020894005,0.004084133,0.014725939,0.008385989,0.007000013,0.004055778
8/31/1976,0.0258,0.010446003,0.004367801,0.007554017,0.014502047,0.016699961,0.004072294
7/31/1976,-0.0018,-0.029037004,0.004208113,0.018879038,0.021148026,0.023100032,0.004675722
6/30/1976,-0.0048,0.004506999,0.004655945,0.011930987,0.007784858,0.014900043,0.005879172
5/31/1976,0.0443,0.045932005,0.004347872,0.015852971,0.020764984,0.014999954,0.005318859
4/30/1976,-0.0111,-0.036110003,0.003743993,-0.014520047,-0.015829879,-0.010300037,0.005945262
3/31/1976,-0.0078,-0.035856001,0.004194157,0.011611006,0.00184492,-0.001499971,0.004178947
2/29/1976,0.0337,-0.001472996,0.004016926,0.007536048,0.016559159,0.016700035,0.002393824
1/31/1976,-0.0084,0.138968,0.003373172,0.008360999,0.006151948,0.006099998,2.40E-03
12/31/1975,0.1217,0.268414994,0.004680914,0.005661038,0.009025052,0.018800042,0.002405017
11/30/1975,-0.0081,-0.019685996,0.004848989,0.019803967,0.039047924,0.044199917,0.004226895
10/31/1975,0.0282,0.031964,0.004098109,-0.000979922,-0.010880048,-0.008799954,0.006074965
9/30/1975,0.0653,-0.005009003,0.00555499,0.036632865,0.047490001,0.055299957,0.006112095
8/31/1975,-0.0312,-0.018151001,0.005266854,0.001002095,-0.00981003,-0.012599927,0.004913769
7/31/1975,-0.0176,-0.057357998,0.004804861,-0.000850031,-0.006799947,-0.017500042,0.003081023
6/30/1975,-0.0644,-0.025384995,0.004846076,-0.003009931,-0.008689954,-0.003000066,0.010585091
5/31/1975,0.0477,0.074950996,0.004089117,0.002728856,0.029193967,0.030400017,0.008161116
4/30/1975,0.0476,0.066327996,0.004355804,0.026017998,0.021213073,0.010599969,0.004413791
3/31/1975,0.051,0.053079005,0.004377181,-0.018589921,-0.018190057,-0.005199991,0.005070151
2/28/1975,0.0254,0.061819997,0.004134999,-0.005920014,-0.026710054,-0.024699951,0.003817043
1/31/1975,0.0638,0.028520998,0.004348123,0.01475399,0.013146946,0.013700061,0.007046997
12/31/1974,0.1272,0.276704008,0.00582378,0.005311983,0.022472086,0.059599873,0.004503991
11/30/1974,-0.0156,-0.078806996,0.006976105,0.018456066,0.017142933,-0.007500002,0.007128852
10/31/1974,-0.0489,-0.043773,0.005390072,0.023622039,0.029550083,0.011699999,0.00849717
9/30/1974,0.1681,0.106288987,0.005052973,0.010930905,0.048923076,0.088500159,0.00856999
8/31/1974,-0.1152,-0.065326,0.008069049,0.031882961,0.024728827,0.017399856,0.012008079
7/31/1974,-0.0864,-0.068106997,0.00595285,-0.001179932,-0.023230033,-0.026799848,0.012837836
6/30/1974,-0.0742,-0.021875997,0.007048004,0.000740926,-0.002899952,-0.021100089,0.00748797
5/31/1974,-0.0114,-0.014694995,0.006023915,-0.008719856,0.004464193,-0.028499982,0.00962201
4/30/1974,-0.0302,-0.079290001,0.007535126,0.013038919,0.012267002,0.010499988,0.011119068
3/31/1974,-0.0359,-0.046404007,0.007542911,-0.01519996,-0.025270215,-0.034099969,0.005590993
2/28/1974,-0.0205,-0.007437,0.005575151,-0.021190126,-0.029169811,-0.030700069,0.011306901
1/31/1974,-0.0007,-0.008517998,0.00581175,0.003540036,-0.002410182,0.000899985,0.012885224
12/31/1973,-0.0072,0.132626005,0.006264176,0.000889971,-0.008279814,-0.005299877,0.008663667
11/30/1973,0.0198,-0.001353004,0.006379866,0.004015092,-0.00821999,-0.008900035,0.006541131
10/31/1973,-0.1109,-0.196221002,0.00557709,0.006384997,-0.018260173,0.00779992,0.007321
9/30/1973,0.0017,0.008436001,0.006522143,0.005035948,0.021524986,-0.006599912,0.00811796
8/31/1973,0.0427,0.106354006,0.006820761,0.025016009,0.031791043,0.035599952,0.002961233
7/31/1973,-0.0341,-0.044540002,0.006997002,0.025414951,0.039145971,0.035599926,0.018085904
6/30/1973,0.0407,0.119385995,0.006393169,-0.027629943,-0.043319831,-0.047599985,0.002266013
5/31/1973,0.004,-0.029020998,0.005143791,-0.000609919,-0.002110159,-0.005599932,0.006843746
4/30/1973,-0.0163,-0.081109995,0.005077228,0.005701041,-0.010459874,-0.00389996,0.006121023
3/31/1973,-0.0383,-0.062129007,0.005210974,0.006369865,0.004550875,0.006100008,0.006934211
2/28/1973,0.0008,-0.020751997,0.00455814,0.004633941,0.008196966,0.004499936,0.009331051
1/31/1973,-0.0353,-0.079896,0.004149931,-0.007539995,0.001398018,0.002300005,0.007047821
12/31/1972,-0.0149,-0.043200995,0.00436999,-0.000629831,-0.032100031,-0.005400027,0.003142254
11/30/1972,0.0142,-0.021374006,0.003746092,0.019222974,-0.022930014,-0.000400028,0.003151735
10/31/1972,0.0481,0.059249006,0.003708933,0.004454988,0.022617192,0.024900126,0.002370252
9/30/1972,0.0119,-0.017491001,0.003976047,0.001560028,0.023437004,0.010099921,0.003169644
8/31/1972,-0.0025,-0.034874003,0.003412885,0.001409028,-0.0082601,0.003100014,0.003978137
7/31/1972,0.0369,0.01864,0.002858829,0.001507884,0.002854085,0.007200011,0.001593877
6/30/1972,0.0048,-0.041294002,0.003123293,0.001509944,0.021553047,0.003000069,0.003999986
5/31/1972,-0.0194,-0.030514997,0.002934799,0.004453132,-0.006460246,-0.006800001,0.00240637
4/30/1972,0.0197,-0.019109002,0.003013968,0.001617897,0.027037208,0.01629988,0.003217665
3/31/1972,0.0068,0.012890007,0.002879203,0.001410997,0.002712003,0.003500064,0.002419087
2/29/1972,0.0083,-0.014349004,0.00272684,0.001462043,-0.008179984,0.002400042,0.001616198
1/31/1972,0.0277,0.029590003,0.002480069,0.00141506,0.008804882,0.010699857,0.004870029
12/31/1971,0.0206,0.112984999,0.002880056,0.010550991,-0.0063501,-0.00329985,0.000811821
11/30/1971,0.0888,0.114435995,0.00368773,0.010985933,0.004421004,0.022299899,0.00407785
10/31/1971,0.0002,-0.037332,0.003724124,0.005212036,-0.004669862,0.002899984,0.001634244
9/30/1971,-0.0391,-0.055106997,0.003676079,0.021979085,0.016679934,0.028200037,0.001636919
8/31/1971,-0.0044,-0.022641998,0.003674095,0.002549808,0.02035396,-0.010200023,0.00081891
7/31/1971,0.0388,0.058315994,0.00467789,0.035008132,0.047086212,0.055400076,0.002463223
6/30/1971,-0.0387,-0.056296995,0.004019038,0.002650851,0.002961927,-0.002500137,0.002468862
5/31/1971,0.0033,-0.031948003,0.003734818,-0.018730001,-0.015869945,0.010700096,0.00579495
4/30/1971,-0.0391,-0.060497997,0.002933202,0.001054167,-0.000590133,-0.01609992,0.004992023
3/31/1971,0.0389,0.024660996,0.002759072,-0.032730116,-0.028309944,-0.023600004,0.003338978
2/28/1971,0.0394,0.056386,0.002978783,0.018620964,0.052618889,0.02579992,0.003350164
1/31/1971,0.0117,0.031677,0.003316977,0.022371074,-0.016309827,-0.036600087,0.001677667
12/31/1970,0.0432,0.159212004,0.003823175,0.016841091,0.050562931,0.053199998,0.000839989
